text,stance
"Truth Sayer ఇదే మీ భజన అన్నిటిని ప్రైవేట్ చేయడం అయితే గవర్నమెంట్ ఉన్నది ఎందుకు చెప్పు అవినీతి పోదు అన్నాను కానీ దాని నీవరించడం కోసం చట్టాలు మార్చవచ్చు దేశం లో రాజకీయ నాయకులు laws లో ఉన్న lope హోల్ ని అడ్డు పెట్టుకొని క్రైమ్స్ చేయడం చుస్తునాం ఆవుని మీ గుడ్డి భక్తి అంతే పోర్ట్స్ lic ని ప్రైవేట్ చేయాలి కానీ గవర్నమెంట్ హ్యాండ్ ఓవర్ లోనుండదు ఇండియా లో ఉన్న ప్రజలు మాత్రం పిచ్చులో కదా అన్నిటిని ప్రైవేట్ చేసాక సెంట్రల్ గవర్నమెంట్ ఎందుకు ఉండటం దాని కూడా ప్రైవేట్ చేయండి ఇండియా ఆర్మీ నేవీ ఎయిర్ ఫోర్స్ ఇవ్వని కూడా ప్రైవేట్ చేయండి బాబూ మి గుద్రి భక్తి తగలెయ్య మీరు అనుకువచ్చు కార్పొరేట్స్ కి ఇచ్చేస్తే అని బాగుంటాయి కానీ మీకూ అసలు నిజం తెలీదు అవినీతి పోవాలి అంతే కఠిన చట్టాలు చేయాలి కానీ ప్రైవేట్ చేయడం ఒకటే మార్గం మా ఇదేనా మీ జ్ఞానం ఏంటి ధ్రువ రతీ ఫేల్లౌ అవ్వకు అంటున్నావ్ అసలు నీకు బ్రెయిన్ ఉందా లేడా గవర్నమెంట్ ఏదీ చేసిన రైట్ అయితే, రేవు రైట్ నేమ్ తో అన్నిటిని తప్పులు చేస్తారు అసలు నువ్వు ఎం కామెంట్స్ చేసావో నీకె అర్థం కావాలి భజన బ్యాచ్ ఇక్కడ తయారు అయ్యారీ",against
"ranjithreddy javidi Aren't you contricting yourself? మీరు గవర్నమెంట్ లో అవినీతి ఎప్పటికీ పోదు అని అంటారు. మరి అలాంటి అవినీతి పరులైన గవర్నమెంట్ విభాగాల చేతిలో దేశ సంపద అయిన పోర్టులు మరియు LIC ఎందుకు ఉండాలి? వీటిని ప్రైవేటీకరణ చేసి, ఒక రెగ్యులేటర్ లాగ మాత్రమే Government వ్యవహరించాలి. అప్పుడు మనం అవినీతి ని అరికట్టవచ్చు. వందే భారత్ ఒక్కటే కాదు, మీరు ఏ CA ni అయినా అడగండి Income Tax department తో పని ఎంత సులువు అయిపోయిందో. Passport office కూడా చాలా సులభం చేశారు (TCS వల్ల). నితిన్ గడ్కరీ, అశ్విని వైష్ణవ, జై శంకర్ పనితనం మనకు తెలిసినదే. నేను ఇంకా చెప్తే బీజేపీ అభిమాని అని అనుకోవచ్చు. నేను ఎవ్వరి అభిమాని ని కాదు. కానీ ఒకరు సమాజం కోసం మంచి చేస్తునప్పుడు దానిని గుర్తించి అభినందించడం లో తప్పు లేదు. And lastly, Dhruv Rathee has his own propaganda. Don't take it on face value and use your judgement. As they say, there are ""lies, damn lies and statistics"". We should be very careful while drawing insights from the stats peddled by so-called experts.",against
AP కి మా 6093 వారు రాష్ట్ర వాటా డబ్బులు ఇవ్వరు మాకు నర్సాపురం కొత్తిపల్లి రైల్వే లైన్ రాదు ఈసారి ఒక్క ఎమ్మెల్యే సీటు కూడా రాకపోతే అప్పుడు తెలుస్తుంది.,favour
Nice వందే మాతరం,favour
"నాకొక డౌట్... ఈ రైల్లో అసరుద్దీన్ ఓవైసి, అన్వరుద్దీన్ ఓవైసీ ల గ్యాంగ్ ప్రయాణిస్తారంటారా? ఎందుకంటే వందేభారత్ అనరుకదా...",favour
నేను కూడా మీతో పాటు ప్రయాణం చేశాను అన్న,against
అన్న నమస్తే,favour
వందే భారత్ ట్రైన్ విజయవాడలో ఏ టైమింగ్స్ లో ఆగుతుంది,against
భారత్ మాతా కీ జై,against
ఒక అడ్డం గా పుట్టినోడు b గా కామెంట్ పెట్టాడు దీని వల్ల బీదవాడికి ఏం ప్రయోజనం ఇదే డబ్బు బీదవాడికి ఇస్తే ఎంతో మేలు కదా అని ......ఈ వందే భారత్ ట్రైన్ వల్లా ఎంతో మందికి కొత్త గా జాబ్స్ దొరికాయి .and ప్రయాణికులకు అతి తక్కువ సమయంలో గమ్యాన్ని చేరుకునే అవకాశం.ఇలా ఎన్నో ప్రయోజనాలు మనకి so b కామెంట్ పెట్టే వాడు ఆలోచించాలి ..and బ్రదర్ మీరు ఇలాంటి వీడియో లు మరిన్ని తీస్తూ అందరికీ అన్నీ తెలిసే లా చేయండి and మీరు జాగర్తగా మి ఆరోగ్యం చూసుకోండి,favour
స్పీడోమీటర్ యాపిల్ లింక్..,favour
ఐతే...అనే పదాన్ని అసందర్భంగా గా use చేస్తున్నారు...చాలా ఎబ్బెట్టుగా వుంది..plz,favour
మీరు ఎంతో బాగా cover చేశారు,against
Rtc అక్రమ sampaanaki pokka pettali... jack digaali anthe,against
Ni warangal bro nenu kuda vachanu ninna aa డప్పు వాయిద్యాలు పక్కన ఉన్నాను తెలిస్తే కలిసే వాన్ని,favour
"తమ్ముడూ...,... I liked your episodes .. No doubt... I give maximum respect to our MODI.. But this train VANDE BHARAT is most expensive & it is cheating to public surely..Because there is an another train DURONTO ( 22204)from Vskp to Secundrab ( single stop at vijayawa ) with berth fecility for less fare Rs. 1040 /--",favour
వందే భారత్ టికెట్ ఎలా బుక్ చేసుకోవాలి,favour
"Love from భువనగిరి,,",against
Rey నీ నోరు చూసుకున్నావా .......ఈగలు ఫుల్లుగా వెళతాయి.........,favour
వందే భారత్ ట్రైన్ అని కాకుండా వందలు భారం అయ్యే ట్రైన్ లేదా రిచ్ పీపుల్స్ ట్రైన్ అని పెడితే బాగున్ను......,favour
మీకు పెళ్లి అయ్యిందా అన్నా,favour
"వందే భారత్ యెక్స్ప్రెస్ ట్రైన్ ని ప్రజల కోసం ప్రవేశ పెట్టడం ముదావహ మే..కానీ సగటు సామాన్య ప్రజలకు గగనమే..ఇదే ఉన్న వాళ్ళ కోసమే అనిపిస్తుంది.. ఇకపోతే. ఇంత ఆడంభర ఖరీదైన ప్రారంభోత్సవ కార్యక్రమం అవసరమా ? ..సికింద్రాబాద్ స్టేషన్ వెలుపల ఎందరో పేద యాచకులు కనిపిస్తారు. వీరి జీవితాలను ఎవరు పట్టించుకుంటారు ? "" అవును "" వందే భారత్ "" ఇదే నీకు వందనం.",favour
జగన్ షి ఏం అయ్యాక ఆంధ్రాకు తెచ్చిన అతి భారీ ప్రాజెక్టు ఇది అని బెజవాడలో బడి పిల్లలకు బ్లూ బ్యాచ్ వాళ్ళు చూపించారు కాబోలు.,favour
Sandeep bro travellers vloggers names kuda చెప్పండి further vlogs lo,favour
పండుగ మాదిరిగా ఉంది,favour
మోడీ గారికి ధన్యవాదాలు,favour
Jo medam garu ఎం చెప్పారు?,favour
జయహో మోడీజీ! ఇదీ నవ్య భారత్. ఇది ప్రజల ఆస్థి.‌ ప్రజల ఆస్థిని కాపాడు కోవడం మన బాధ్యత.,favour
వందే భారత్ ట్రైన్ కాదు వేస్ట్ భారత్ ట్రైన్ దీనికి పెట్టిన ఖర్చుతో నాలుగు శాతవాహన నాలుగు ఇంటర్ సిటీలు నడపొచ్చు సాధారణ మధ్యతరగతి ప్రజలకు కూడా ఉపయోగపడేవి మోడీ ధనికుల దాసుడే అని నిరూపించుకుండు 115/- పోయేది 650/-పెట్టలి వావ్ మేకిన్ ఇండియా,against
మేమే ప్రయాణించినంత మంచి అనుభూతి కలిగింది... thank you....,favour
లవ్ ఫ్రమ్ ఆంధ్రప్రదేశ్,favour
అయితే అయితే అంటూ బుర్ర తింటున్నారు,favour
అంతా బానే ఉంది కానీ తాడేపల్లిగూడెం గాని ఏలూరు గాని స్టాప్ ఉంటే బాగుండేది,favour
ఒకే ఫ్రేమ్ లొ రైల్ బ్లాగర్స్ అందరిని చుపించే సమయం కుదిరింది మికు,favour
జయహొ భారత్ జయహొ మొదిజి జయహొ వందేభారత్ అలగే జయహొ రైల్ బ్లాగర్స్,favour
"ఎప్పుడైనా జనాలు అంతే ఉంటారు కదా...ప్రత్యేకంగా దీనికోసమే వచ్చినట్టు చెప్తున్నారేంటి! Anyway nice information, great video",favour
Ticket Price గుద్దా వాల ఉంది....,favour
ట్రైన్ లో కల్పిస్తున్న సౌకర్యాలు ఎన్నో ఏళ్లు ఉండాలి ప్రతి ప్రయాణికుడు ఆ సౌకర్యాలు చెడి పోకుండా వాడాలి ముఖ్యంగా toilets లో dos and don'ts విధిగా పాటించాలి వందే భారత్ అని అర్థం చేసుకోవాలి అంటే మన జాతి వనరుల్ని సక్రమంగా వాడుకోవాలి రక్షించు కోవాలి ఇది అందరం అర్థం చేసుకోవాలి,favour
Anna మీ మొబైల్ లో ఉన్న ట్రైన్ speed app లింకు దయచేసి పంపగలరు,favour
ట్రైన్ .....లు చూడని మొఖాలు .....మొట్ట మొదటి ట్రైన్ ను చూసినట్లు......ఎం బిల్డ్ అప్....,favour
బొక్కలో వన్దే భారత్ . పేరు గొప్ప. ఊరు దిబ్బ అన్నట్టుగా ఉంది. పేరుకి 180 kms. స్పీడ్. వెల్లడి మాత్రo 130 kms. Tickets rate super. Vedhava daridrapu train. చెప్పేది శ్రీరంగ నీతులు. దూరేవి దొమ్మరి గుడిసెలు.,favour
ట్రైన్ వీడియో లు బాగానే ఉన్నాయి కానీ అవన్నీ మేము ఎప్పుడో ఒకప్పుడు మేము కూడా ఎక్కిము కొత్త ఫీల్ రావాలి అంటే కాశ్మీర్లో స్నో ఫాల్ మధ్య ఒక ట్రైన్ తిరుగుతుంది దాన్ని కవర్ తెలుగు ప్రేక్షకులకు ఒక గిఫ్టు లాంటిది,favour
ట్రైన్ వలన ఎంత వరకు జాబ్స్ వచ్చినాయి ????,favour
నీకు మొదటి టికెట్ దొరకడం అద్రుష్టం భయ్యా,favour
ఆత్మ నిర్భయ భారత్,favour
నీవు సూపర్ స్టార్ వి.,favour
మన మాస్ జనాలు ఈ రైలు నీ బతక నిస్తారా బ్రో,favour
మీకు ఫ్రీ నా డబ్బులు జీవితం లో ఒక్కసారి దొరికే గౌరవం కావొచ్చు ఇలా ఆహ్వానం దొరకడం కదా అన్నా,favour
హలో మిత్రమా నేను రామకృష్ణ మీడియా రిపోర్టర్ ని నేను ఆ ప్రోగ్రాం కవరేజీ కి వచ్చా.. మిమ్మల్ని చూసా.. కానీ మా లైవ్ లు హడావిడిలో మీతో మాట్లాడలేకపోయా... కాజిపేట లో డ్రాప్ అయిపోయాం,favour
Aha Sandeep సర్... అదరగొట్టారు... సుపరో సూపర్... బ్యూటిఫుల్ జర్నీ...,favour
"Super vandebharath జై నరేంద్ర మోడి జి,",favour
"ఇంకో 700 -800 పెడితే ఫ్లైట్ లో ఒక గంట లోనే హైదరాబాద్ To విశాఖ వెళ్లొచ్చు కదా ? ఏమంటారు ? ముందు బుక్ చేసుకుంటే ఫ్లైట్ రేట్ VB kanna, ఇంకా తక్కువే ఉంది ! వందే భారత్ ఎగ్జిక్యూటివ్ చైర్ కార్ 3200 అట ! మోడీ ప్రసంగం లో నిమ్న వర్గాలు, బీలో మిడిల్ క్లాస్ వాళ్లకు కూడా ఈ ట్రైన్ ఉపయోగం అనడం పెద్ద జోక్ ! మీరు ప్రవేశ పెట్టె ట్రైన్స్ కేవలం ఎగువ మధ్యతరగతి కోసమే ! మీకు ప్రజా కోణం ఉండుంటే అదే ట్రైన్ లో కొన్ని బోగీలయిన తక్కువ ధరకు పెట్టేవారు ! కానీ పెట్టలేదు ! ఇది వరకు గరీబ్ రథ్ ట్రైన్ లో రాత్రి బెర్త్ లో పడుకొని ప్రయాణం చేసి పొద్దున్న దిగితే 750 ఉన్న టికెట్ ను మీరు కూర్చొని ప్రయాణం చేస్తే 1700 చేయటం తప్ప దీని వల్ల సాధించేది ఏమి లేదు ! ఆలా అని ఈ ట్రైన్ నిండదా అంటే నిండుతుంది కావచ్చు ఎందుకంటే మన దగ్గర జనాభా ఎక్కువ కాబట్టి ! కానీ మీరు ఈ ట్రైన్ ని పేద వారి కోసం పెట్టాం అనడమే వింత ! పేద వారి కోసం కూడా కొన్ని ట్రైన్లు పెట్టండి ! PM, గవర్నర్, కిషెన్ ప్రసంగం చుస్తే ఆంధ్ర తెలంగాణ మధ్య ఇదివరకు అసలు ట్రైన్ సౌకర్యం లేదు అన్నట్టే ఉంది ! తెలంగాణ ప్రభుత్వం railway projects కోసం 1000 కోట్లు, అలాగే భూసేకరణ చేసిన విషయం మాత్రం అశ్వథామ హతో హత: లాగా చెప్పరు ! -prashanth sagi",favour
వందే భారత్ మన మోడీ భారత్ ఇండియా లో బలమైన నాయకుడుగా ఉన్న మా మ్సమ్స,favour
బ్రో హెచ్ న్ మోటో వ్లోగ్స్ ఎక్కడ బ్రో,favour
ఆన్ లైన్ లో టికెట్ ఎలా బుక్ చేసుకోవాలి బ్రదర్,favour
పండుగ తరువాత క్లోజ్ చేయడమే మద్య తరగతి ఎక్కె పన్ లె....,favour
మీరు కేవలం రాజమహేంద్రవరం వరకే కవర్ చేయటం ఒక మంచి సినిమా క్లైమాక్స్ మిస్ అయ్యాము అన్న ఫీలింగ్ .....కొంత అప్ సెట్ చేశారు.,favour
మంచి ప్రజెంటేషన్. మీకు పెట్టిన పుడ్ మాకూ నచ్చింది. ఎందుకంటే తెలుగు వారికి వంకాయ కూర లేనిది విందు భోజనం అనిపించుకోదు. సూపర్ సూపర్ . ఇది ఒక అడుగు మాత్రమే ....ముందు ముందు ఇంకిన్ని అడుగులు ప్రతిరంగంలో......,favour
vempa sai kishore దాని గుడ్డి భక్తి అంటారు దానికి మందు లేదు,neutral
vempa sai kishore దానే గుడ్డి భక్తి అంటారు అడిగినాటికి ఒక జవాబు ఇవ్వలేకపోయావ్ మోడీ గెల్వలి అంతే మళ్ళీ దేశం లో కే మతాలు గొడవలు జరిగా లి అంతే అప్పుడే మోడీ గెలుస్తాడు కానీ ఒక ప్రెస్ మీట్ పెట్టి జనాలకి ఎం చేసాడో చెప్పమను అప్పుడు నేను మోడీ కి ఓటు వేస్తా,neutral
ranjithreddy javidi nuvu aplanukuntey. Anti modi flag pattukuni తీరాగండి. No problem Jayaho modi. Jai shree ram,neutral
"వందే మాతరం, వందే మాతరం.",neutral
కంచరపాలెం కంచరగాడిదల కి ఈ ట్రైన్ అంటే కోపం ఎందుకు?,neutral
వీడియో మొత్తం చాలా బాగా చెప్పారు. రుచుల గురించి బాగా నోరు ఊరించారు. చాలా మంచి వివరణ ఇచ్చారు.,neutral
"చాలామంది ఇది మోదీగారి విజయంగానూ, భారతీయ జనతా పార్టీ యొక్క విజయంగానూ భావిస్తున్నారు. కానీ ఇది భారతీయుల యొక్క విజయం. స్వదేశీ పరిజ్ఞానంతో ఇంత వేగంగా వెళ్లే రైళ్లు తయారు చేసుకున్నాం అంటే మనం గర్వపడాలి. అలాంటి రైళ్లు తయారు చేస్తాము అన్న వాళ్ళ ప్రతిభని మోడీ ప్రభుత్వం బయటకు తీసుకు వచ్చింది. మిగిలిన ప్రభుత్వాలు వాళ్ల ప్రతిభని తొక్కేశాయి. ఈ విషయం అర్థం చేసుకుంటే ఈ రైళ్ల మీద రాళ్లు విసరడం అసూయ పడటం తగ్గిపోతుంది. ఇది చాలా సంతోషకరమైన విషయం. దీదీకి పాత రైలుకి కొత్త రంగు వేసి నట్లు అనిపించిందిట. అంటే ఆవిడకి అవయవాలన్నీ పని చేస్తున్నా ఆవిడలో శబ్ద స్పర్శ రూప రస గంధాలు లేవన్నమాట!!! దేశానికి దాపురించిన ఆడపడుచు.",favour
"Train to Busan సినిమా లో కూడా రైలు ఇలానే ఉంటుంది. మీ వీడియో అంతా చూశాక, ఆసినిమాలో ఉన్నట్టే అనిపించింది. అందులో జాంబీస్ వచ్చాయి. ఇందులో రాలేదు. అంతే తేడా.. .",favour
"ఈ రైల్లో మన సొంత food తీసుకెళ్ళవచ్చా...లేక, మన multiplex theatre లో లా, out side food not allowed అని చెప్పరుగా... Just ఊరికే అడిగుతున్నా, మన తెలుగు వాళ్ళు వాళ్ళ వెంట ఏదో food ఇంట్లో వండుకుని తెచ్చుకుంటారు కదా...అందుకని అడుగుతున్నా...",favour
ఊరించి ఊరించి వద్ద ఏదైనా బాగుంటుంది,favour
Hii bro మకర సంక్రాంతి శుభాకాంక్షలు bro enjoy the day,favour
పండగని‌ బాగా ఎంజాయ్ చూశావ్ బ్రో.,favour
Tech చైతూ రాలేదా బ్రో.,favour
"చైనా వాళ్ళు దీనిని చూస్తే, 130km కి ఇంత చేస్తే, మా 200,300 km speed రైళ్ళకి ఇంకెంత చేయాలి అని అనుకుంటారేమో.. మనకి ఇది గొప్ప, వాళ్ళకి అది గొప్ప. Future లో Average speed 130km అయినా super.",favour
Sunu Sunu అరేయ్ వెధవ ఇండియా ఫ్రీడమ్ వచ్చి 75 ఇయర్స్ అవుతుంది రా ప్రెసెంట్ ఉన్న ఇయర్ తో కాంగ్రెస్ 75 ఇయర్స్ రూల్ చేసిందా మీ అంద భక్తి తగలెయ్య,favour
"నాకు ఎక్కాలని ఉంది బ్రో. విజయవాడ నుండి చీపురుపల్లి వెళ్ళాలి. విజయవాడ నుండి వైజాగ్ కి వెళ్ళవచ్చు. కానీ నైట్ పదకొండున్నరకి వైజాగ్ కి దిగితే తరువాత చీపురుపల్లి వైపు ఆ టైంకి ఏం బస్సులు ఉండవు. అదే సికింద్రాబాద్ ఉదయం బయలుదేరితే, విజయనగరం, చీపురుపల్లి, శ్రీకాకుళం, పలాస వెళ్ళేవాళ్ళకి చాలా అంటే చాలా ఉపయోగం ఉండేది.",against
సంక్రాంతి శుభాకాంక్షలతో మన వందే భారత్,against
అప్పుడే full waiting list వస్తుంది bro .,against
Telugu Travel Vlogger ticket రేట్ 1700 undi అన్న For సీసీ.... 9HOURS JOURNEY,favour
ఆ పిల్ల చూపు బాగుంది,favour
9:03ఉదయాన్నే ఫుడ్డు మళ్లీ వేడి చేసి ఇచ్చేస్తారు అని మీరు చెప్పలేకపోతున్నారు నిజంగా అలాగే ఉంది...,favour
Me pakkana Ammayi Alaaney chusthundi dhisti thaguluthundhi జాగ్రత్త,favour
"పాసెంజర్ రైళ్లు రద్దు,సూపర్ ఫాస్ట్,express రైళ్లలో జనరల్ కోచ్ లు రద్దు.ఇలా చేసి ధనికులు మాత్రమే ఎక్కే ఇలాంటి రైలు ఎవడికి ఉపయోగం భయ్యా?",favour
సంపన్నుల భారత్,favour
"Stricken Communities (దురదృష్టవంతులు )ఎక్కితే పర్లేదు ! :- Stricken Communities (దురదృష్టవంతులు-అంత అందముగా లేని వాళ్ళు ,ప్రేమికులు ,సమస్యల్లో వున్న వాళ్ళు ,అనాథలు ,నిజాయితీగా ఉండాలనుకునే వాళ్ళు ,ముసలివాళ్ళు ,Etc )ఎక్కితే పర్లేదు .ప్రపంచ దేశాల్లో భారత్ కు ఎంతైనా మంచి పేరొస్తుంది .ఇదేంటి పనికట్టుకుని అసాంఘిక శక్తులు , నక్సలైట్స్ ,రేపిస్ట్స్ ,Terrorists గురించి అదే పనిగా చుపిస్తున్నట్టుగా ఈ బట్టతల ,ముసలి వ్యక్తులను చూపిస్తే ఈ ట్రైన్(Train) ఉద్దేశం దెబ్బతింటుందండీ బాబు.మంచి ట్రైన్ (వందేభారత్ ) ను అపహాస్యం చేయకండి..ఈ దేశములో ""పోలీసుల అవినీతి"" అయినా తప్పించుకోవచ్చు,' కానీ ,ఈ పనికిలమైన చిత్రకరణ అరికట్టడం, అబ్బో, అంత తేలిక కాదు! ఎవరూ ఏమి అనుకోకండి .మంచి అందమైన అమ్మాయిలను చూపించవయ్యా ,So,that I will feel more happy Friend .Vandebharat Train is meant for a beautiful life - విజయ్ ,ఒంగోలు",favour
అన్న ఇంతీకీ విజయవాడ నుంచీ రాజమండ్రి రావటానీకీ ఏంత టైయం పటీందీ చేయలేదు.,favour
అన్న ఇంతీకీ విజయవాడ నుంచీ రాజమండ్రి రావటానీకీ ఏంత టైయం పటీందీ చేయలేదు.,favour
500 ట్రైన్స్ ని రద్దు చేయడం ద్వారా ట్రైన్ గార్డ్ గాని డ్రైవర్స్ కానీ ఉద్యోగాలు ఊడిపోతాయి. పదివేల రైల్వేస్టేషన్లో హార్ట్ లు ఎత్తేయడం ద్వారా స్టేషన్ కి పదిమంది ఎంప్లాయిస్ చూసుకున్న లక్ష ఉద్యోగాలు ఎగిరిపోతాయి 70 వేల ఉద్యోగాలు ఇస్తున్నానని డబ్బాలు కొట్టుకుంటున్న పాలకులు లక్ష ఉద్యోగాలు ఒక్క రైల్వేలోనే తీసేసాడు. దీని గురించి కూడా చెప్తే సంతోషించే వాళ్ళము.ఈ విధంగా ప్రతి డిపార్ట్మెంట్లో రిటైర్ అయిన వారి ప్లేస్ లో కొత్త ఉద్యోగాలు కల్పనా అనేది కనుమరుగైపోయింది ప్రతి ఉద్యోగి నేడు ఒత్తిడికి గురవుతూనే రోగాల పాలవుతున్నారు. చేసేది పిడకడంతా చెప్పేది బారెడు అంత ఇది నేటి పాలకుల నేపథ్యం.,favour
సూపర్ బ్రో,favour
హాల్లో బ్రదర్ మీరు ఒక్కరే తింటున్నవ్ పక్కన వేరేవాళ్లని సిస్టర్ని కూడ చూడాలి కొంచెంమన తింటారా అడగాలి ఒక్కరివి రెండు మెక్కినవు బాగలేదు అందరికి ఫుడ్ ఇవ్వాలి ఫ్లైట్ లాగా వందే భరత్,favour
ఎదో మొదట్లో కొత్తగ ఉంటుంది. తర్వాత తర్వాత ...........ఇదీ రచ్చ రచ్చ అవుతుంది. భారతీయజనాభా + ఆ జనాభా యొక్క కామన్ సెన్స్ ని బట్టి... దరిద్రంగా ఔతుందని రూడీగా చెప్పవచ్చు !!,favour
మనము ఎంకరేజ్ చేయాలి....,favour
How many times అయితే word is used in the entire video Is it a filler word?,favour
విషయం తక్కువ సోది ఎక్కువ,favour
"Ticket rate penchi development అంటే? Doller rate perigite? Gas rateperigite?.... ఇలా ithe... Srilaka, pak.... Rates........... Rate ఎక్కువ పెరిగితే.... Modi chetaganitanam",favour
ట్రైన్లో పడకుండా నిద్రపోవాలి కదా కూర్చొని ఉంటారా పడుకునే దానికి బెటర్ లేవు,against
ఓన్లీ టిక్కెట్ తీసుకుని ఎక్కవచ్చా లేకపోతే రిజర్వేషన్ చేయించుకోవాలా,favour
మోడి దోపిడీ ప్రజల నేత్తురు తాగుతున్నారు ఈ విధంగా+Gst తొ,favour
ట్రైన్ అపరిశుభ్రం చేస్తున్నారు అని రైల్వే వాళ్ళు చెబుతున్నారు దయచేసి శుభ్రత పాటించండి,favour
అంతా బాగానే ఉంది . ట్రైన్ గమ్యం చేరే లోపల టన్నులు కొద్దీ చెత్త కోచ్ లలో వేసేస్తున్నారు ఆని వార్తలు వచ్చాయి. ఇది బాధాకరం . ఎంత మంచి సాంకేతికతో ట్రైన్ ప్రవేశపెట్టినా మన వాళ్ళ మెంటాలిటీ మారనిదే వేస్ట్ అనిపిస్తోంది .,favour
మొత్తం అంతా చాలా బోర్ గా,favour
వీడు నా పక్కన చేరాడేమిట్రా బాబూ ఎంతసేపు దిక్కులు చూస్తూ ఉండాలి.అనుకుంటుంది ఆ అమ్మాయి అంతే.,against
పాపకి కొంచెం పప్పు ఇవ్వాల్సింది. అలానే చూస్తూ vundpoindhi,neutral
Food cost ఎలా ఉందో,neutral
comfort గా ఉంది కాదయ్యా. Comfortable గా ఉంది అనండి.,neutral
విజయవాడ నుంచి రాజమండ్రి ఎంత టైం పట్టింది టికెట్ కాస్ట్ ఎంత తమ్ముడు విశ్వనాథ్ తెనాలి,neutral
"సామాన్యులని పీక్కుని తినడానికే,ఇలాంటివన్నీ,తీసుకొచ్చి,చచ్చాడు. మోడీగాడు.",neutral
"సామాన్యుని కి అందుబాటులో లేని రైల్ నీగురించి చెప్పేది ఏముంది? భోజనం ఒక్కొక్కరి కి సుమారు 400 పడుతుంది. బాగుండటం లో గొప్పెముంది! మి వీడియో వాళ్ళు ఇటువంటి ప్రచరల్లో ముందుంటారు.ఉద్యోగాలు,అధిక ధరలను,ఆర్థిక విషయాలు గుర్తుకురాడు. చెత్త విషయాలు చెబుతారు. ఒక నెల పోతే తెలుస్తుంది.8 ట్రైన్స్ కాడున్ 8 వేల ట్రైన్స్ వేసిన జనాభాకు సరిపోవు.",neutral
ఆ ఫుడ్ మనకి ఏ మూలకు వస్తుంది అన్నా టిఫిన్ తిన్నట్టు ఉంది కదా ఆ కళ్ళ జోడు అమ్మాయికి ఒక్క చపాతి ఇవ్వవలసింది నువ్వు తింటుంటే గుటకలు మింగుతూ చూస్తుంది,neutral
"ఒక సామాన్య కుటుంభం లో నుంచి వచ్చిన మధ్యతరగతి కుటుంబాలకు వందే భారత్ express ఏ మాత్రం satisfaction ఇవ్వదు. దేశం గర్వించతగ్గా గొప్ప ఎం కాదు అనే చెప్పాలి, ఈ ట్రైన్ కంటే గోదావరి express 100% బెటర్",neutral
"Train meals is always worst.. buy రైల్వే food, get bacteria free",favour
This year is International year of Millets... Time to introduce organic millets option to passengers across the vande bharath trains in the country... Through this Rich people can help poor millet farmers... స్వ కార్యం మరియు స్వామి కార్యం ఒక్కసారి చేసుకోవచ్చు...,favour
Chebrol lo stop ఉంటుంద,favour
Eluru స్టాప్ unda bro,favour
బాగాలేదు నాకు నచ్చలేదు ...,favour
పక్కన ఎవరో అమ్మాయి ఇబ్బంది పడుతుంది.,favour
ఇదేం ఖర్మరా బాబు.. ఎదో ఒకరి వళ్ళో ఒకరు కూర్చున్నట్టుంది...,favour
పాపం మనోడికి ఇదే పస్ట్ ట్రైన్ జర్నీ అనుకుంట అందుకే తెగ సంబరం పడిపోతున్నాడు....,favour
చార్జెస్ కొంచెం తక్కువ గా వుంటే బాగుంటుంది కదా ఇది ఓన్లీ ఒకరకంగా చెప్పాలంటే బలిసిన వాళ్ళు మాత్రమే వెళ్ళే ట్రైన్ అవునా కాదా,neutral
మేము వెజ్ నాన్ వెజ్ తినం వెజ్ ఉంటుందా,favour
అన్న పక్కన పిల్ల,favour
Emi comfort Anna.. ఒకళ్ళు మీద ఒకళ్ళు కూర్చున్నారు,favour
నిర్మలా సీత రామం గారు తీసుకోవలసిన చర్యలు గురించి ఇందులో చెప్పితే ఎలాగ అని అనుకుంటున్నారా ఈ అభ్యర్ధన ఆమె కు చేరు తున్నదని ఆశిస్తూ,favour
Vande bharat express lo facilities imorove chestu ముఖ్యం గా ఫుడ్ విషయం లో జాగ్రత్త వహిస్తూ మన దేశం లో సామాన్య మనుషులు ఎక్కువ కాబట్టి కనీసమ్ ఉన్న ట్రైన్స్ లో facilities పెంచుతూ ఇప్పటి కప్పుడు clean చేస్తూ water facilities పెంచుతూ వచ్చే బడ్జెట్ లో వుండేట్లు నిర్మల సీతా రామం గారు దృష్టి పెడతారని ఆశిస్తూ ఈ train గురించి బాగా వివరించారు అని చెప్పుతూ,favour
సూపర్ అన్న అన్న,favour
ని పక్క పిల్ల ఆలా చూస్తుంది ఏంటి బయ్యా,favour
Food free ఆ bro,favour
ఇది కేవలం only rich people మఁతమె . మద్య తరగతి వారికి దినిని ఇది అందుబాటులో లేదు . ఎందుకంటే డబ్బు వెలలొ పెట్టాలి . అదె బస్సుకు 1200 వందలు పెడితే అయింగా పనుకొన్ని పడవచ్చు . Night ఎక్కుతె తెలవారదేమో దిగుతుంది . అందరూ అదె కొరుకుటున్నరు .,against
ఏవండీ మీరు రైల్లో భోజనం తెలుగు వీడియో కి హెడ్డింగ్ పెట్టారు. మీరు ఇంటిదగ్గర ఆటో ఎక్కడం దగ్గర నుంచి ఎందుకు చూపిస్తున్నారో అర్థం కావటం లేదు.,against
